case_id,source_id,sheet,recipe_label,level_no,power_W,energy_uJ,fluence_J_cm2,measured_ablated_v_1e6um3,measured_depth_um,replicate_count,average_1e6um3,efficiency_1e6um3_per_J,efficiency_m3_per_J,data_kind,output_semantics,column_class,source_doi,source_url,source_locator,extraction_method,extraction_date,license,unit_note,grade_confirmation_required,quality_note
D04-N1-5%_NoCF-21,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,21,0.25,1.25,5.368694319173396,7.996,34.77,4,1.6826666666666668,8.076799999999999,8.076799999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-22,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,22,0.2,1.0,4.294955455338717,8.123,32.47,4,0.778,4.667999999999999,4.667999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-23,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,23,0.15000000000000002,0.7500000000000001,3.2212165915040383,8.164,33.72,4,0.0,0.0,0.0,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-24,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,24,0.1,0.5,2.1474777276693584,7.99,33.57,4,0.0,0.0,0.0,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-2,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),2,1.4000000000000001,7.0,30.06468818737102,5.501,22.86,4,5.02875,4.310357142857142,4.310357142857142e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-3,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),3,1.3,6.5,27.917210459701657,5.606,23.58,4,4.51575,4.168384615384615,4.168384615384615e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-4,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),4,1.2000000000000002,6.000000000000001,25.769732732032306,4.524,19.1,4,4.553,4.552999999999999,4.552999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-5,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),5,1.1,5.5,23.62225500436294,4.562,18.79,4,4.03775,4.4048181818181815,4.4048181818181816e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-6,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),6,1.0,5.0,21.474777276693583,5.051,21.25,4,4.0737499999999995,4.888499999999999,4.888499999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-7,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),7,0.9500000000000001,4.75,20.401038412858902,4.557,20.25,4,3.8294999999999995,4.837263157894736,4.837263157894736e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-8,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),8,0.9,4.5,19.327299549024225,3.893,16.46,4,3.50625,4.675,4.674999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-9,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),9,0.8500000000000001,4.25,18.253560685189548,4.45,18.81,4,3.62875,5.122941176470588,5.122941176470588e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-10,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),10,0.8,4.0,17.179821821354867,4.69,19.98,4,3.3847499999999995,5.077124999999999,5.077124999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-11,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),11,0.75,3.75,16.106082957520186,4.063,18.25,4,3.5570000000000004,5.691199999999999,5.691199999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-12,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),12,0.7000000000000001,3.5,15.03234409368551,5.009,19.94,4,3.2249999999999996,5.528571428571428,5.5285714285714276e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-13,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),13,0.65,3.25,13.958605229850829,4.459,17.789,4,2.8175000000000003,5.201538461538462,5.201538461538462e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-14,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),14,0.6000000000000001,3.0000000000000004,12.884866366016153,3.575,15.98,4,2.946,5.8919999999999995,5.8919999999999995e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-15,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),15,0.55,2.75,11.81112750218147,3.404,14.76,4,2.5780000000000003,5.624727272727273,5.624727272727273e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-16,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),16,0.5,2.5,10.737388638346792,4.713,19.029,4,2.4475,5.873999999999999,5.873999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-17,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),17,0.45,2.25,9.663649774512113,4.295,17.57,4,2.33275,6.2206666666666655,6.220666666666665e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-18,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),18,0.4,2.0,8.589910910677434,3.96,16.99,4,1.80625,5.418749999999999,5.418749999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-19,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),19,0.35000000000000003,1.75,7.516172046842755,3.613,14.6,4,1.78475,6.119142857142857,6.1191428571428574e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-20,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),20,0.30000000000000004,1.5000000000000002,6.4424331830080765,4.427,17.94,4,1.4987500000000002,5.995,5.995e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-21,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),21,0.25,1.25,5.368694319173396,3.455,14.84,4,0.9955,4.7783999999999995,4.778399999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-22,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),22,0.2,1.0,4.294955455338717,4.14,16.32,4,0.0725,0.43499999999999994,4.349999999999999e-13,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-23,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),23,0.15000000000000002,0.7500000000000001,3.2212165915040383,4.273,17.0,4,0.015250000000000001,0.12199999999999998,1.2199999999999999e-13,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%-24,D04,N2-5%,CFRP + 5 wt% (CuHAp:CaHAp 75:25),24,0.1,0.5,2.1474777276693584,3.45,14.85,4,0.0025,0.03,3e-14,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: abstract-vs-text efficiency conflict preserved (no averaging). FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-2,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),2,1.4000000000000001,7.0,30.06468818737102,8.717,36.88,4,8.5145,7.298142857142857,7.298142857142857e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-3,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),3,1.3,6.5,27.917210459701657,8.647,38.51,4,8.293,7.655076923076922,7.655076923076921e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-4,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),4,1.2000000000000002,6.000000000000001,25.769732732032306,7.797,34.22,4,8.081,8.080999999999998,8.080999999999998e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-5,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),5,1.1,5.5,23.62225500436294,8.058,34.61,4,7.6080000000000005,8.299636363636363,8.299636363636363e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-6,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),6,1.0,5.0,21.474777276693583,8.418,35.37,4,7.275250000000001,8.7303,8.730299999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-7,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),7,0.9500000000000001,4.75,20.401038412858902,8.108,38.11,4,6.830500000000001,8.628,8.627999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-8,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),8,0.9,4.5,19.327299549024225,8.588,37.76,4,6.647,8.862666666666666,8.862666666666665e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-9,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),9,0.8500000000000001,4.25,18.253560685189548,8.086,37.29,4,6.33,8.936470588235293,8.936470588235293e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-10,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),10,0.8,4.0,17.179821821354867,8.046,34.61,4,6.0075,9.011249999999999,9.011249999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-11,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),11,0.75,3.75,16.106082957520186,8.126,33.68,4,5.541499999999999,8.866399999999997,8.866399999999997e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-12,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),12,0.7000000000000001,3.5,15.03234409368551,8.066,35.23,4,5.265750000000001,9.027000000000001,9.027e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-13,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),13,0.65,3.25,13.958605229850829,7.693,31.29,4,4.984249999999999,9.201692307692305,9.201692307692305e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-14,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),14,0.6000000000000001,3.0000000000000004,12.884866366016153,7.543,33.06,4,4.556749999999999,9.113499999999997,9.113499999999996e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-15,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),15,0.55,2.75,11.81112750218147,7.533,33.82,4,4.0874999999999995,8.918181818181816,8.918181818181816e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
